type,client,tx,amount
deposit,56,6026,4.65
withdrawal,60,6027,2.55
withdrawal,49,6028,2.0
deposit,70,6029,6.0
withdrawal,28,6030,1.55
deposit,70,6031,6.0
deposit,73,6032,7.6499999999999995
withdrawal,82,6033,2.55
withdrawal,50,6034,2.0
withdrawal,82,6035,1.0
withdrawal,67,6036,1.55
withdrawal,67,6037,2.0
withdrawal,30,6038,2.55
withdrawal,58,6039,2.55
withdrawal,29,6040,1.55
deposit,95,6041,4.65
deposit,38,6042,3.0
deposit,57,6043,6.0
withdrawal,78,6044,2.55
withdrawal,43,6045,1.55
deposit,43,6046,7.6499999999999995
deposit,10,6047,3.0
withdrawal,49,6048,2.0
deposit,35,6049,4.65
deposit,56,6050,6.0
deposit,31,6051,4.65
withdrawal,36,6052,2.0
deposit,12,6053,6.0
deposit,16,6054,3.0
withdrawal,5,6055,1.55
deposit,46,6056,4.65
deposit,60,6057,6.0
deposit,34,6058,6.0
deposit,38,6059,6.0
deposit,9,6060,6.0
withdrawal,22,6061,1.0
deposit,27,6062,3.0
withdrawal,55,6063,2.0
deposit,78,6064,7.6499999999999995
deposit,35,6065,7.6499999999999995
deposit,92,6066,4.65
deposit,85,6067,4.65
withdrawal,78,6068,2.0
withdrawal,93,6069,2.0
deposit,61,6070,7.6499999999999995
deposit,69,6071,3.0
withdrawal,35,6072,1.0
withdrawal,34,6073,2.55
deposit,79,6074,3.0
deposit,79,6075,7.6499999999999995
deposit,70,6076,7.6499999999999995
deposit,74,6077,7.6499999999999995
deposit,60,6078,7.6499999999999995
deposit,66,6079,7.6499999999999995
deposit,3,6080,6.0
deposit,33,6081,7.6499999999999995
withdrawal,16,6082,1.55
withdrawal,75,6083,1.0
deposit,72,6084,3.0
withdrawal,21,6085,1.55
deposit,48,6086,6.0
deposit,19,6087,7.6499999999999995
withdrawal,5,6088,2.0
withdrawal,93,6089,1.55
withdrawal,45,6090,2.55
withdrawal,28,6091,1.0
deposit,91,6092,3.0
deposit,77,6093,3.0
withdrawal,50,6094,2.55
withdrawal,62,6095,1.55
withdrawal,62,6096,1.0
deposit,85,6097,3.0
withdrawal,29,6098,2.0
withdrawal,84,6099,2.0
withdrawal,8,6100,1.0
withdrawal,75,6101,1.55
withdrawal,71,6102,2.0
withdrawal,22,6103,1.55
withdrawal,91,6104,1.0
withdrawal,82,6105,1.0
deposit,54,6106,3.0
deposit,30,6107,6.0
withdrawal,46,6108,2.55
withdrawal,42,6109,1.0
deposit,41,6110,3.0
deposit,44,6111,3.0
deposit,55,6112,3.0
deposit,20,6113,4.65
deposit,60,6114,3.0
deposit,9,6115,3.0
withdrawal,57,6116,1.55
withdrawal,76,6117,2.55
deposit,53,6118,7.6499999999999995
deposit,31,6119,7.6499999999999995
deposit,83,6120,3.0
withdrawal,63,6121,2.0
withdrawal,13,6122,2.0
withdrawal,21,6123,2.0
withdrawal,9,6124,1.0
deposit,17,6125,3.0
deposit,82,6126,4.65
withdrawal,70,6127,1.0
deposit,65,6128,6.0
withdrawal,68,6129,1.0
withdrawal,45,6130,2.55
withdrawal,67,6131,2.0
deposit,17,6132,6.0
deposit,42,6133,7.6499999999999995
withdrawal,50,6134,1.0
deposit,59,6135,6.0
withdrawal,33,6136,1.0
deposit,13,6137,4.65
deposit,67,6138,7.6499999999999995
withdrawal,88,6139,1.0
deposit,75,6140,7.6499999999999995
deposit,5,6141,6.0
withdrawal,21,6142,2.0
withdrawal,89,6143,1.0
withdrawal,75,6144,1.0
withdrawal,21,6145,2.55
withdrawal,78,6146,1.0
deposit,75,6147,7.6499999999999995
withdrawal,63,6148,1.55
withdrawal,97,6149,2.55
withdrawal,86,6150,1.55
deposit,81,6151,3.0
withdrawal,92,6152,1.55
deposit,74,6153,6.0
withdrawal,74,6154,2.0
withdrawal,59,6155,2.55
withdrawal,16,6156,2.55
deposit,88,6157,3.0
withdrawal,94,6158,2.0
deposit,59,6159,7.6499999999999995
deposit,66,6160,6.0
withdrawal,51,6161,2.0
deposit,25,6162,7.6499999999999995
withdrawal,78,6163,1.0
withdrawal,53,6164,1.55
withdrawal,14,6165,1.0
withdrawal,68,6166,1.55
withdrawal,2,6167,2.0
withdrawal,20,6168,2.0
withdrawal,58,6169,1.55
deposit,42,6170,4.65
deposit,33,6171,4.65
withdrawal,33,6172,2.55
withdrawal,44,6173,2.55
deposit,16,6174,3.0
withdrawal,87,6175,1.55
withdrawal,87,6176,2.55
deposit,37,6177,4.65
withdrawal,50,6178,1.55
deposit,44,6179,7.6499999999999995
deposit,26,6180,6.0
withdrawal,30,6181,1.0
withdrawal,75,6182,1.0
withdrawal,74,6183,1.55
deposit,20,6184,4.65
deposit,72,6185,3.0
deposit,81,6186,6.0
deposit,96,6187,3.0
withdrawal,27,6188,2.55
deposit,39,6189,6.0
deposit,10,6190,7.6499999999999995
deposit,64,6191,3.0
withdrawal,40,6192,1.55
withdrawal,7,6193,2.0
withdrawal,9,6194,2.55
deposit,95,6195,3.0
withdrawal,27,6196,1.0
withdrawal,4,6197,1.55
deposit,78,6198,7.6499999999999995
withdrawal,43,6199,1.0
withdrawal,8,6200,1.55
withdrawal,19,6201,1.0
withdrawal,12,6202,1.0
deposit,7,6203,6.0
withdrawal,8,6204,1.0
deposit,41,6205,4.65
deposit,24,6206,4.65
withdrawal,71,6207,1.0
deposit,41,6208,3.0
withdrawal,77,6209,2.55
deposit,30,6210,3.0
deposit,16,6211,3.0
withdrawal,28,6212,1.55
withdrawal,96,6213,2.0
withdrawal,81,6214,1.55
deposit,47,6215,4.65
deposit,26,6216,3.0
withdrawal,82,6217,1.55
deposit,62,6218,7.6499999999999995
deposit,91,6219,4.65
withdrawal,31,6220,2.55
withdrawal,7,6221,1.55
withdrawal,4,6222,2.0
withdrawal,41,6223,1.55
withdrawal,24,6224,1.55
withdrawal,56,6225,1.55
withdrawal,21,6226,2.55
deposit,63,6227,6.0
deposit,4,6228,4.65
withdrawal,55,6229,2.55
deposit,60,6230,3.0
deposit,79,6231,6.0
withdrawal,65,6232,2.0
deposit,65,6233,7.6499999999999995
deposit,96,6234,7.6499999999999995
deposit,17,6235,4.65
withdrawal,5,6236,2.55
deposit,94,6237,6.0
deposit,33,6238,7.6499999999999995
withdrawal,38,6239,2.55
deposit,78,6240,4.65
deposit,49,6241,7.6499999999999995
withdrawal,21,6242,2.55
withdrawal,85,6243,2.55
deposit,98,6244,6.0
deposit,97,6245,7.6499999999999995
deposit,44,6246,4.65
deposit,50,6247,6.0
deposit,83,6248,7.6499999999999995
withdrawal,5,6249,2.55
withdrawal,12,6250,2.0
withdrawal,4,6251,2.0
deposit,48,6252,6.0
withdrawal,83,6253,1.55
deposit,88,6254,7.6499999999999995
withdrawal,24,6255,2.0
deposit,87,6256,7.6499999999999995
withdrawal,88,6257,2.55
withdrawal,19,6258,2.0
deposit,19,6259,6.0
withdrawal,9,6260,1.55
withdrawal,33,6261,2.55
withdrawal,19,6262,1.0
deposit,36,6263,3.0
withdrawal,1,6264,2.0
withdrawal,13,6265,2.0
withdrawal,24,6266,2.55
deposit,34,6267,4.65
withdrawal,7,6268,2.55
deposit,44,6269,6.0
deposit,80,6270,6.0
withdrawal,93,6271,1.0
withdrawal,13,6272,2.55
deposit,42,6273,7.6499999999999995
deposit,53,6274,6.0
deposit,55,6275,7.6499999999999995
withdrawal,8,6276,2.55
deposit,9,6277,6.0
deposit,54,6278,4.65
deposit,72,6279,6.0
withdrawal,93,6280,1.0
withdrawal,57,6281,1.55
deposit,64,6282,3.0
deposit,36,6283,3.0
withdrawal,99,6284,1.55
deposit,76,6285,4.65
withdrawal,2,6286,2.0
deposit,58,6287,6.0
deposit,82,6288,7.6499999999999995
deposit,11,6289,4.65
withdrawal,41,6290,1.55
withdrawal,41,6291,1.0
deposit,42,6292,4.65
deposit,86,6293,3.0
deposit,48,6294,3.0
withdrawal,46,6295,1.0
deposit,47,6296,7.6499999999999995
withdrawal,43,6297,1.0
deposit,27,6298,4.65
withdrawal,96,6299,2.0
deposit,54,6300,6.0
deposit,24,6301,3.0
withdrawal,36,6302,2.0
deposit,14,6303,7.6499999999999995
withdrawal,62,6304,2.55
withdrawal,72,6305,1.0
deposit,13,6306,7.6499999999999995
deposit,80,6307,6.0
deposit,5,6308,6.0
deposit,32,6309,3.0
withdrawal,84,6310,2.0
withdrawal,79,6311,1.0
deposit,50,6312,6.0
deposit,16,6313,4.65
deposit,14,6314,4.65
withdrawal,50,6315,2.0
deposit,72,6316,6.0
deposit,43,6317,7.6499999999999995
withdrawal,73,6318,1.0
deposit,26,6319,4.65
deposit,47,6320,4.65
deposit,67,6321,7.6499999999999995
withdrawal,31,6322,1.55
deposit,86,6323,6.0
withdrawal,45,6324,1.55
deposit,54,6325,3.0
withdrawal,33,6326,1.0
withdrawal,9,6327,2.55
withdrawal,83,6328,1.0
withdrawal,45,6329,2.0
withdrawal,36,6330,1.0
deposit,96,6331,3.0
deposit,89,6332,4.65
deposit,65,6333,3.0
withdrawal,77,6334,2.55
withdrawal,75,6335,2.55
withdrawal,96,6336,1.55
deposit,61,6337,3.0
deposit,40,6338,6.0
deposit,40,6339,4.65
withdrawal,8,6340,1.0
deposit,63,6341,4.65
deposit,32,6342,7.6499999999999995
deposit,16,6343,6.0
deposit,25,6344,3.0
withdrawal,43,6345,1.55
deposit,11,6346,4.65
deposit,91,6347,3.0
withdrawal,32,6348,2.55
withdrawal,61,6349,1.0
deposit,36,6350,3.0
withdrawal,21,6351,1.55
deposit,50,6352,7.6499999999999995
deposit,84,6353,4.65
withdrawal,92,6354,1.0
deposit,21,6355,3.0
deposit,26,6356,6.0
deposit,49,6357,7.6499999999999995
withdrawal,68,6358,1.55
withdrawal,91,6359,1.55
deposit,92,6360,6.0
deposit,44,6361,7.6499999999999995
deposit,15,6362,4.65
deposit,2,6363,6.0
deposit,39,6364,7.6499999999999995
deposit,99,6365,3.0
deposit,87,6366,7.6499999999999995
withdrawal,65,6367,1.0
withdrawal,27,6368,1.0
withdrawal,93,6369,1.0
withdrawal,54,6370,2.55
withdrawal,33,6371,1.0
deposit,60,6372,4.65
withdrawal,10,6373,2.55
withdrawal,15,6374,2.0
deposit,52,6375,6.0
withdrawal,45,6376,2.0
deposit,25,6377,7.6499999999999995
deposit,88,6378,3.0
deposit,56,6379,3.0
withdrawal,62,6380,1.55
withdrawal,66,6381,2.55
deposit,78,6382,3.0
deposit,46,6383,6.0
withdrawal,5,6384,1.0
deposit,61,6385,3.0
withdrawal,25,6386,1.55
withdrawal,9,6387,1.55
deposit,90,6388,3.0
deposit,93,6389,3.0
deposit,43,6390,6.0
deposit,48,6391,4.65
deposit,46,6392,3.0
withdrawal,96,6393,1.55
deposit,47,6394,6.0
withdrawal,83,6395,1.0
withdrawal,71,6396,1.55
withdrawal,33,6397,1.0
withdrawal,11,6398,1.0
deposit,64,6399,4.65
withdrawal,98,6400,1.55
deposit,20,6401,6.0
withdrawal,71,6402,1.55
deposit,83,6403,6.0
withdrawal,21,6404,2.0
withdrawal,14,6405,1.0
withdrawal,57,6406,1.0
deposit,22,6407,4.65
withdrawal,70,6408,1.0
deposit,6,6409,3.0
withdrawal,92,6410,1.55
withdrawal,36,6411,1.55
deposit,7,6412,4.65
deposit,35,6413,6.0
deposit,87,6414,6.0
deposit,95,6415,3.0
withdrawal,66,6416,2.0
deposit,71,6417,6.0
deposit,5,6418,3.0
deposit,95,6419,7.6499999999999995
withdrawal,84,6420,2.55
deposit,95,6421,3.0
withdrawal,32,6422,1.55
deposit,24,6423,3.0
deposit,54,6424,3.0
withdrawal,11,6425,2.0
withdrawal,12,6426,1.55
withdrawal,42,6427,2.55
withdrawal,97,6428,1.55
withdrawal,66,6429,1.0
withdrawal,27,6430,1.55
deposit,38,6431,4.65
deposit,81,6432,6.0
withdrawal,34,6433,2.0
withdrawal,37,6434,2.0
deposit,98,6435,6.0
withdrawal,27,6436,2.0
deposit,32,6437,3.0
withdrawal,76,6438,2.55
deposit,36,6439,3.0
withdrawal,92,6440,2.0
withdrawal,66,6441,2.0
withdrawal,12,6442,1.55
deposit,9,6443,4.65
withdrawal,63,6444,2.55
withdrawal,65,6445,2.0
withdrawal,51,6446,1.55
withdrawal,84,6447,1.0
deposit,61,6448,3.0
deposit,41,6449,4.65
withdrawal,88,6450,2.0
deposit,32,6451,3.0
withdrawal,92,6452,1.55
deposit,41,6453,4.65
deposit,37,6454,4.65
withdrawal,82,6455,1.0
withdrawal,89,6456,1.55
withdrawal,75,6457,1.0
withdrawal,64,6458,2.0
withdrawal,69,6459,1.0
withdrawal,83,6460,1.55
withdrawal,94,6461,1.55
withdrawal,60,6462,2.55
withdrawal,88,6463,2.55
deposit,96,6464,6.0
withdrawal,94,6465,1.55
withdrawal,93,6466,2.0
deposit,4,6467,3.0
withdrawal,96,6468,2.55
withdrawal,55,6469,2.55
deposit,88,6470,7.6499999999999995
deposit,1,6471,3.0
withdrawal,31,6472,2.0
deposit,17,6473,4.65
deposit,23,6474,6.0
withdrawal,15,6475,2.0
deposit,22,6476,3.0
withdrawal,50,6477,2.55
deposit,2,6478,3.0
withdrawal,99,6479,1.0
withdrawal,48,6480,1.55
withdrawal,9,6481,2.0
withdrawal,98,6482,1.55
deposit,22,6483,7.6499999999999995
deposit,59,6484,6.0
withdrawal,44,6485,1.55
deposit,51,6486,7.6499999999999995
deposit,58,6487,3.0
withdrawal,40,6488,1.0
deposit,44,6489,3.0
deposit,2,6490,4.65
withdrawal,29,6491,1.0
deposit,52,6492,7.6499999999999995
withdrawal,93,6493,2.55
withdrawal,54,6494,1.55
withdrawal,31,6495,1.55
deposit,31,6496,4.65
withdrawal,86,6497,1.55
deposit,18,6498,6.0
deposit,15,6499,4.65
deposit,84,6500,7.6499999999999995
deposit,90,6501,3.0
withdrawal,57,6502,1.0
withdrawal,22,6503,2.0
withdrawal,45,6504,1.0
deposit,13,6505,6.0
withdrawal,46,6506,2.55
deposit,82,6507,3.0
withdrawal,13,6508,1.0
withdrawal,94,6509,1.0
withdrawal,88,6510,2.0
deposit,63,6511,4.65
deposit,59,6512,4.65
deposit,85,6513,6.0
withdrawal,84,6514,1.55
deposit,37,6515,6.0
deposit,58,6516,4.65
withdrawal,78,6517,1.0
withdrawal,95,6518,1.55
deposit,86,6519,3.0
deposit,68,6520,4.65
deposit,90,6521,3.0
deposit,47,6522,4.65
deposit,38,6523,6.0
withdrawal,24,6524,2.0
deposit,94,6525,7.6499999999999995
withdrawal,29,6526,1.0
deposit,52,6527,7.6499999999999995
deposit,69,6528,3.0
deposit,14,6529,7.6499999999999995
withdrawal,43,6530,2.55
deposit,7,6531,4.65
withdrawal,28,6532,2.0
deposit,72,6533,4.65
deposit,27,6534,7.6499999999999995
withdrawal,37,6535,2.55
withdrawal,68,6536,2.55
withdrawal,73,6537,1.55
withdrawal,60,6538,2.0
withdrawal,24,6539,2.0
withdrawal,53,6540,1.0
withdrawal,1,6541,1.55
deposit,70,6542,3.0
deposit,5,6543,4.65
deposit,20,6544,6.0
deposit,56,6545,7.6499999999999995
deposit,95,6546,4.65
deposit,48,6547,6.0
withdrawal,78,6548,1.0
withdrawal,30,6549,2.55
withdrawal,18,6550,2.0
deposit,77,6551,7.6499999999999995
withdrawal,94,6552,2.0
withdrawal,48,6553,2.55
withdrawal,85,6554,2.55
withdrawal,73,6555,2.0
withdrawal,45,6556,2.55
deposit,21,6557,6.0
withdrawal,11,6558,1.0
withdrawal,39,6559,2.0
deposit,24,6560,6.0
withdrawal,3,6561,1.55
deposit,29,6562,6.0
withdrawal,68,6563,1.0
deposit,65,6564,7.6499999999999995
deposit,66,6565,3.0
withdrawal,65,6566,1.0
withdrawal,49,6567,1.0
withdrawal,22,6568,2.0
withdrawal,78,6569,1.0
deposit,93,6570,3.0
withdrawal,75,6571,1.55
withdrawal,94,6572,2.55
deposit,85,6573,3.0
withdrawal,66,6574,1.55
withdrawal,71,6575,1.0
withdrawal,19,6576,2.0
withdrawal,46,6577,1.55
withdrawal,96,6578,2.55
deposit,14,6579,6.0
deposit,40,6580,6.0
deposit,51,6581,7.6499999999999995
deposit,9,6582,4.65
deposit,11,6583,3.0
deposit,30,6584,7.6499999999999995
deposit,40,6585,7.6499999999999995
withdrawal,7,6586,2.0
deposit,68,6587,3.0
withdrawal,8,6588,1.55
withdrawal,14,6589,2.0
withdrawal,51,6590,2.55
withdrawal,24,6591,1.55
withdrawal,22,6592,2.55
deposit,6,6593,4.65
withdrawal,82,6594,1.55
deposit,33,6595,4.65
withdrawal,41,6596,2.0
withdrawal,7,6597,1.0
deposit,16,6598,6.0
withdrawal,49,6599,2.0
deposit,35,6600,7.6499999999999995
deposit,33,6601,6.0
deposit,33,6602,7.6499999999999995
withdrawal,45,6603,1.0
deposit,16,6604,3.0
deposit,7,6605,6.0
withdrawal,40,6606,2.55
withdrawal,11,6607,2.0
withdrawal,47,6608,1.55
withdrawal,16,6609,1.0
withdrawal,88,6610,1.55
withdrawal,5,6611,1.0
deposit,8,6612,6.0
deposit,70,6613,6.0
withdrawal,15,6614,1.55
deposit,95,6615,4.65
deposit,5,6616,3.0
withdrawal,28,6617,1.55
deposit,72,6618,3.0
deposit,69,6619,4.65
deposit,37,6620,7.6499999999999995
deposit,95,6621,7.6499999999999995
withdrawal,78,6622,2.0
withdrawal,58,6623,1.55
withdrawal,44,6624,2.55
deposit,9,6625,4.65
withdrawal,97,6626,1.0
withdrawal,83,6627,2.0
deposit,77,6628,3.0
deposit,92,6629,3.0
withdrawal,42,6630,2.0
withdrawal,62,6631,1.0
deposit,60,6632,6.0
withdrawal,54,6633,2.0
withdrawal,1,6634,2.55
deposit,26,6635,6.0
withdrawal,58,6636,2.55
withdrawal,25,6637,2.0
deposit,67,6638,7.6499999999999995
withdrawal,39,6639,1.55
withdrawal,67,6640,1.55
deposit,69,6641,3.0
withdrawal,73,6642,2.55
withdrawal,17,6643,1.0
deposit,2,6644,4.65
withdrawal,49,6645,2.0
withdrawal,50,6646,2.55
deposit,24,6647,6.0
deposit,2,6648,6.0
withdrawal,13,6649,1.0
deposit,71,6650,7.6499999999999995
withdrawal,30,6651,2.55
deposit,62,6652,4.65
deposit,88,6653,6.0
deposit,75,6654,3.0
deposit,77,6655,6.0
deposit,41,6656,6.0
withdrawal,30,6657,1.55
withdrawal,88,6658,2.55
withdrawal,99,6659,1.0
deposit,67,6660,7.6499999999999995
deposit,59,6661,6.0
deposit,34,6662,7.6499999999999995
withdrawal,75,6663,1.55
withdrawal,92,6664,2.0
withdrawal,83,6665,2.55
deposit,85,6666,4.65
withdrawal,49,6667,1.55
deposit,37,6668,6.0
deposit,48,6669,6.0
withdrawal,85,6670,1.0
deposit,80,6671,4.65
deposit,88,6672,7.6499999999999995
deposit,77,6673,3.0
withdrawal,55,6674,2.0
deposit,43,6675,4.65
withdrawal,61,6676,2.55
withdrawal,57,6677,1.55
deposit,20,6678,6.0
deposit,82,6679,3.0
deposit,50,6680,6.0
withdrawal,49,6681,1.0
withdrawal,42,6682,1.55
withdrawal,12,6683,2.55
deposit,66,6684,7.6499999999999995
deposit,38,6685,7.6499999999999995
withdrawal,90,6686,2.0
deposit,36,6687,6.0
withdrawal,5,6688,1.55
withdrawal,82,6689,2.0
withdrawal,33,6690,1.0
deposit,78,6691,4.65
withdrawal,29,6692,1.55
withdrawal,97,6693,1.55
deposit,31,6694,6.0
deposit,51,6695,4.65
withdrawal,22,6696,1.55
deposit,25,6697,3.0
withdrawal,89,6698,2.55
deposit,88,6699,6.0
withdrawal,26,6700,1.55
deposit,29,6701,6.0
withdrawal,91,6702,1.0
withdrawal,40,6703,2.55
withdrawal,10,6704,1.0
withdrawal,22,6705,1.0
deposit,62,6706,7.6499999999999995
withdrawal,85,6707,1.0
withdrawal,22,6708,1.0
withdrawal,27,6709,2.0
withdrawal,45,6710,1.0
withdrawal,70,6711,2.55
withdrawal,64,6712,2.55
deposit,89,6713,3.0
deposit,42,6714,3.0
deposit,53,6715,3.0
deposit,83,6716,4.65
withdrawal,41,6717,1.0
withdrawal,11,6718,1.0
deposit,10,6719,7.6499999999999995
withdrawal,98,6720,1.0
deposit,19,6721,3.0
withdrawal,86,6722,2.0
deposit,69,6723,4.65
deposit,16,6724,4.65
deposit,39,6725,6.0
deposit,27,6726,6.0
deposit,48,6727,6.0
withdrawal,51,6728,1.55
withdrawal,21,6729,1.55
withdrawal,70,6730,1.55
withdrawal,34,6731,1.55
deposit,20,6732,7.6499999999999995
withdrawal,14,6733,2.0
withdrawal,79,6734,2.55
withdrawal,83,6735,1.0
withdrawal,23,6736,1.0
deposit,76,6737,6.0
deposit,58,6738,3.0
deposit,64,6739,6.0
withdrawal,41,6740,1.55
withdrawal,48,6741,2.55
withdrawal,40,6742,1.0
withdrawal,66,6743,2.55
deposit,76,6744,7.6499999999999995
withdrawal,27,6745,2.0
deposit,3,6746,3.0
deposit,61,6747,6.0
withdrawal,36,6748,2.55
deposit,49,6749,7.6499999999999995
withdrawal,70,6750,2.55
deposit,70,6751,4.65
deposit,29,6752,6.0
withdrawal,52,6753,2.0
withdrawal,15,6754,2.0
deposit,90,6755,4.65
deposit,12,6756,6.0
deposit,52,6757,7.6499999999999995
deposit,24,6758,7.6499999999999995
withdrawal,51,6759,2.55
withdrawal,46,6760,1.55
withdrawal,78,6761,2.55
deposit,91,6762,7.6499999999999995
withdrawal,57,6763,1.55
deposit,43,6764,6.0
deposit,81,6765,7.6499999999999995
withdrawal,4,6766,2.55
deposit,29,6767,7.6499999999999995
deposit,73,6768,7.6499999999999995
withdrawal,69,6769,2.0
deposit,36,6770,6.0
deposit,66,6771,6.0
withdrawal,51,6772,1.0
deposit,70,6773,3.0
withdrawal,4,6774,1.0
withdrawal,91,6775,1.0
deposit,17,6776,3.0
deposit,18,6777,3.0
withdrawal,52,6778,1.55
deposit,5,6779,4.65
withdrawal,33,6780,2.55
deposit,59,6781,6.0
deposit,46,6782,4.65
withdrawal,76,6783,1.55
deposit,45,6784,4.65
withdrawal,15,6785,1.0
deposit,53,6786,3.0
deposit,72,6787,7.6499999999999995
deposit,56,6788,7.6499999999999995
deposit,82,6789,3.0
deposit,79,6790,4.65
withdrawal,63,6791,2.55
deposit,13,6792,3.0
withdrawal,89,6793,2.0
withdrawal,1,6794,1.0
withdrawal,5,6795,1.0
withdrawal,21,6796,1.0
deposit,29,6797,6.0
deposit,69,6798,4.65
withdrawal,57,6799,1.55
deposit,74,6800,3.0
withdrawal,7,6801,2.0
withdrawal,82,6802,1.0
withdrawal,77,6803,2.0
deposit,42,6804,7.6499999999999995
deposit,80,6805,6.0
withdrawal,76,6806,2.55
withdrawal,66,6807,2.0
withdrawal,23,6808,1.0
deposit,23,6809,7.6499999999999995
deposit,93,6810,3.0
deposit,97,6811,7.6499999999999995
deposit,25,6812,7.6499999999999995
deposit,44,6813,3.0
deposit,70,6814,6.0
deposit,86,6815,6.0
deposit,76,6816,7.6499999999999995
deposit,7,6817,6.0
withdrawal,12,6818,1.0
deposit,18,6819,6.0
deposit,60,6820,3.0
withdrawal,11,6821,1.0
withdrawal,45,6822,1.55
deposit,34,6823,7.6499999999999995
deposit,63,6824,4.65
deposit,45,6825,4.65
withdrawal,32,6826,1.55
withdrawal,13,6827,2.0
deposit,45,6828,3.0
withdrawal,44,6829,1.55
deposit,3,6830,3.0
deposit,66,6831,7.6499999999999995
deposit,11,6832,7.6499999999999995
withdrawal,46,6833,1.55
deposit,32,6834,6.0
deposit,62,6835,4.65
deposit,96,6836,4.65
deposit,99,6837,3.0
deposit,34,6838,3.0
deposit,56,6839,4.65
deposit,38,6840,4.65
withdrawal,63,6841,1.55
withdrawal,85,6842,2.55
withdrawal,65,6843,2.0
withdrawal,8,6844,2.0
withdrawal,60,6845,2.0
deposit,75,6846,3.0
deposit,15,6847,4.65
withdrawal,65,6848,1.55
withdrawal,63,6849,1.55
withdrawal,74,6850,2.0
deposit,68,6851,6.0
deposit,32,6852,3.0
withdrawal,23,6853,1.55
withdrawal,14,6854,1.55
deposit,81,6855,6.0
deposit,16,6856,4.65
withdrawal,68,6857,2.55
withdrawal,33,6858,2.0
deposit,84,6859,3.0
withdrawal,24,6860,1.55
deposit,6,6861,4.65
deposit,52,6862,7.6499999999999995
withdrawal,14,6863,2.0
withdrawal,78,6864,1.55
withdrawal,76,6865,2.55
deposit,93,6866,7.6499999999999995
deposit,68,6867,6.0
deposit,75,6868,7.6499999999999995
withdrawal,88,6869,1.0
withdrawal,41,6870,2.0
withdrawal,14,6871,2.0
withdrawal,65,6872,1.0
deposit,62,6873,6.0
withdrawal,43,6874,2.0
withdrawal,89,6875,2.55
withdrawal,99,6876,2.0
deposit,84,6877,7.6499999999999995
withdrawal,17,6878,2.0
withdrawal,72,6879,1.55
deposit,50,6880,7.6499999999999995
withdrawal,33,6881,1.55
deposit,99,6882,6.0
withdrawal,31,6883,2.0
withdrawal,43,6884,1.0
withdrawal,59,6885,1.0
deposit,81,6886,7.6499999999999995
withdrawal,81,6887,1.0
withdrawal,98,6888,1.0
deposit,99,6889,3.0
deposit,24,6890,7.6499999999999995
deposit,41,6891,6.0
withdrawal,64,6892,2.0
withdrawal,75,6893,1.55
deposit,28,6894,4.65
withdrawal,25,6895,2.0
deposit,25,6896,7.6499999999999995
withdrawal,34,6897,2.0
deposit,79,6898,7.6499999999999995
deposit,97,6899,4.65
withdrawal,46,6900,2.55
withdrawal,75,6901,1.55
deposit,43,6902,4.65
withdrawal,19,6903,1.55
withdrawal,87,6904,1.55
withdrawal,7,6905,2.55
withdrawal,37,6906,2.0
withdrawal,42,6907,2.0
withdrawal,78,6908,1.0
deposit,88,6909,7.6499999999999995
withdrawal,45,6910,2.55
deposit,30,6911,4.65
withdrawal,38,6912,1.0
withdrawal,60,6913,1.55
withdrawal,2,6914,1.55
withdrawal,72,6915,2.55
deposit,34,6916,6.0
withdrawal,70,6917,1.0
withdrawal,44,6918,2.0
deposit,74,6919,3.0
deposit,73,6920,7.6499999999999995
withdrawal,11,6921,2.0
deposit,96,6922,6.0
withdrawal,31,6923,2.0
withdrawal,10,6924,2.55
deposit,15,6925,4.65
deposit,78,6926,6.0
withdrawal,91,6927,2.0
withdrawal,46,6928,2.55
withdrawal,15,6929,2.55
withdrawal,19,6930,1.0
withdrawal,74,6931,1.55
withdrawal,27,6932,2.0
deposit,44,6933,4.65
deposit,1,6934,6.0
deposit,21,6935,4.65
deposit,62,6936,4.65
withdrawal,3,6937,1.55
withdrawal,9,6938,1.55
withdrawal,46,6939,1.0
withdrawal,27,6940,2.0
deposit,52,6941,3.0
withdrawal,23,6942,2.55
deposit,92,6943,3.0
withdrawal,59,6944,1.0
deposit,38,6945,6.0
withdrawal,46,6946,2.55
withdrawal,6,6947,1.0
deposit,21,6948,3.0
withdrawal,18,6949,1.55
deposit,2,6950,3.0
withdrawal,39,6951,2.0
withdrawal,88,6952,2.0
deposit,75,6953,6.0
deposit,33,6954,4.65
withdrawal,96,6955,2.0
deposit,6,6956,7.6499999999999995
deposit,48,6957,4.65
withdrawal,44,6958,2.55
withdrawal,87,6959,1.0
withdrawal,72,6960,2.0
withdrawal,62,6961,2.0
deposit,52,6962,6.0
deposit,53,6963,3.0
withdrawal,90,6964,2.55
deposit,81,6965,3.0
withdrawal,51,6966,2.55
withdrawal,18,6967,1.55
withdrawal,50,6968,2.55
withdrawal,48,6969,1.0
withdrawal,72,6970,2.55
withdrawal,65,6971,1.55
withdrawal,72,6972,2.55
deposit,91,6973,7.6499999999999995
